master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3221239040,2018-03-08,Cia Do Vanduzi,Takura Capital Partners Pvt,,,,1.0,Yes,Yes,No,,No,Friendly,No,No,No,No,,,No,2018-03-08,2018-03-08,N,,No,No,,2018-03-08,,Acq. of Assets,No,,,,,,,,100.0,100.0,,,100.0,100.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,,2018-03-08,,No,,2H7600,,2H7600,Takura Capital Partners Pvt,2H7600,Takura Capital Partners Pvt,Zimbabwe,2H7622,,2H7622,Cia Do Vanduzi,2H7622,Cia Do Vanduzi,,,Alternative Financial Investments,Agriculture & Livestock,Financials,Consumer Staples,Zimbabwe,ZB,Mozambique,MZ,Priv.,Priv.,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Takura Capital Partners Pvt Ltd is a financial sponsor. The Company was founded in 1997 and is located in Harare, Zimbabwe.","Companhia do Vanduzi is a vegetable and fruits farming establishment. It produces and wholesales corn, chilli peppers, pumpkin, melon, beans and peas. The Company is located in Chimoio, Mozambique.",,,Unspecified,Assets,mozambique,zimbabwe,False,False,False,False,True,True,agriculture_and_livestock,True,False,2018
3222305040,2018-02-21,Grafex Ltda,Triton Minerals Ltd,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2018-02-21,2018-03-13,N,,No,No,,2018-03-13,,Acq. Rem. Int.,No,,,,,100.0,,,20.0,100.0,80.0,80.0,20.0,100.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,,No,No,1.5,2018-02-21,,No,,2A5123,B467B65,2A5123,Triton Minerals Ltd,2A5123,Triton Minerals Ltd,Australia,37019H,,2A5123,Triton Minerals Ltd,2A5123,Triton Minerals Ltd,B467B65,B467B65,Metals & Mining,Metals & Mining,Materials,Materials,Australia,AU,Mozambique,MZ,Sub.,Public,1499,,1.5,7.494,7.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Triton Minerals Ltd is an Australia-based company, which is engaged in developing graphite projects in the Cabo Delgado region of Northern Mozambique. Its engages in developing its flagship Anucuabe Graphite Project into development. The graphite projects include Ancuabe Graphite Project, Balama North Project and Balama South Project. The Ancuabe Project is located adjacent to the producing AMG Graphit Kropfmuhl (GK) graphite mine and nearby villages that provide a motivated local workforce. The project is approximately 80 kilometers (kms) by sealed road from an operating container port in Pemba. The Balama North Project is the combined graphite-vanadium resource, located in northern Mozambique, approximately 240 kms from Pemba Port. The Balama South Project is located approximately 35 kms south of the Balama township within the same north-east trending geological domain covered by the Balama North project which hosts the Cobra Plains deposit and the Nicanda Hill prospect. The Company was founded on July 17, 2007 and is headquartered in Nedlands, Australia.","Grafex Ltda is a nonmetallic mineral mine operator. The Company was founded in April 2012 and is located in Pumba, Mozambique. located in Mozambique.",,,"Cash Only, Cash Only",Stock,mozambique,australia,False,False,False,True,False,False,metals_and_mining,True,False,2018
3282083040,2018-04-13,Cognis 1 Lda,Grit Re Income Grp Ltd,,,1.0,1.0,No,No,No,,No,Friendly,No,No,No,No,,,No,2018-04-13,2018-08-27,N,,No,No,,2018-08-27,,Acq. Maj. Int.,No,,,,,100.0,,,80.1,80.1,,,80.1,80.1,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,,No,No,53.69,2018-04-13,,No,,5H6967,BMDHST6,5H6967,Grit Re Income Grp Ltd,5H6967,Grit Re Income Grp Ltd,Mauritius,6H4597,,6H4597,Cognis 1 Lda,6H4597,Cognis 1 Lda,BMDHST6,,REITs,Real Estate Management & Development,Real Estate,Real Estate,Mauritius,MV,Mozambique,MZ,Priv.,Public,6531,,53.69,67.142,67.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grit Real Estate Income Group Ltd is a real estate investment firm specializing in investments in shopping centres and office blocks. The Company was founded in May 2012 and is located in Ebene, Mauritius.","Cognis 1 Lda is a residential property manager. The Company is located in Maputo, Mozambique.",,,"Cash Only, Cash Only",Stock,mozambique,mauritius,True,False,False,False,True,False,real_estate_management_and_development,False,False,2018
3348903040,2018-12-14,Moza Banco SA,Arise Pty Ltd,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2018-12-14,2019-01-29,N,,No,No,,2019-01-29,,Acq. Part. Int.,No,,,,,,,,29.5,29.5,,,29.5,29.5,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,,No,No,,2018-12-14,,No,,8F4608,,8F4608,Arise Pty Ltd,8F4608,Arise Pty Ltd,South Africa,62447F,,55701T,Mocambique Capitais SA,55701T,Mocambique Capitais SA,,,Other Financials,Banks,Financials,Financials,South Africa,SA,Mozambique,MZ,Sub.,Priv.,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arise Pty Ltd is a provider of financial investment services. The Company was founded in 2017 and is located in Cape Town, South Africa.","Moza Banco SA is a commercial bank. The Company was founded in June 2008 and is located in Maputo, Mozambique.",,,Unspecified,Stock,mozambique,south_africa,False,False,False,False,True,True,banks,False,False,2018
3392664040,2018-08-31,Banco Terra SA,Arise BV,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2018-08-31,2019-01-03,N,,No,No,,2019-01-03,,Acq. Part. Int.,No,,,,,,,,45.78,45.8,,,45.8,45.8,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,,No,No,,2018-08-31,,No,,2F8390,,2F8390,Arise BV,2F8390,Arise BV,Netherlands,5A0832,,5A0832,Banco Terra SA,5A0832,Banco Terra SA,,,Brokerage,Banks,Financials,Financials,Netherlands,NT,Mozambique,MZ,Priv.,Priv.,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arise BV is a securities brokerage company. The Company was founded in 2016 and is located in Utrecht, the Netherlands.","Banco Terra SA is a commercial bank. The Company was founded in 2008 and is located in Maputo, Mozambique.",,,Unspecified,Stock,mozambique,netherlands,True,False,True,True,False,False,banks,False,False,2018
