master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3319106040,2018-10-16,Delta Societe Miniere SA,Haiti Gold Aust Pty Ltd,,,,,No,No,No,,No,Friendly,No,No,No,No,No,,No,2017-04-06,,N,,Yes,No,,,,Acq. of Assets,No,,,,,,,,,,,,100.0,100.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Pending,P,No,,,No,No,,2018-10-16,,No,,8H6875,,Q9034G,3D Resources Ltd,Q9034G,3D Resources Ltd,Australia,8H7926,,91961E,Resource General Corp Inc,91961E,Resource General Corp Inc,B1LJ507,,Metals & Mining,Metals & Mining,Materials,Materials,Australia,AU,Haiti,HA,Sub.,Sub.,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haiti Gold Aust Pty Ltd, located in Melbourne, Australia, is a gold ore mine operator.","Delta Societe Miniere SA, located in Haiti, is a gold ore mine operator and holds Morne Bossa project.",,,Unspecified,Assets,haiti,australia,False,False,False,True,False,False,metals_and_mining,True,False,2018
