master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3293433040,2018-09-25,BMOI,Banque Centrale Populaire SA,,,1.0,2.0,No,No,No,,No,Friendly,No,No,No,No,No,,No,2018-09-25,2019-10-17,N,2015-12-31,Yes,No,,2019-10-17,,Acq. Maj. Int.,No,,,2.0,,,,,71.0,71.0,,,71.0,71.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,,2018-09-25,,No,,06668J,B01J1K2,06668J,Banque Centrale Populaire SA,06668J,Banque Centrale Populaire SA,Morocco,06629X,,5E8960,BPCEIOM SA,20385H,BPCE SA,B01J1K2,,Banks,Banks,Financials,Financials,Morocco,MR,Madagascar,MG,Sub.,Public,6000,,,,,,30.078,16.457,16.5,13.1,33.1,394.0,,,33.119,,,,,,,,,,,,,,,,,,,,,,,,"Banque Centrale Populaire SA, located in Casablanca, Morocco, is a commercial bank. The Bank maintains overseas offices in Germany, England, Canada, Spain, France, Gibraltar, Netherlands and Belgium. Its principal activity is the provision of short, medium and long-term credit to businesses. It was founded in 1961.","Banque Malgache de l'Ocean Indien SA, located in Antananarivo, Madagascar, is a bank. The company was founded in 1989.",,,Unspecified,Stock,madagascar,morocco,False,False,False,False,True,False,banks,False,False,2018
3330033040,2018-09-01,Adonis Environnement,Veolia Water India Africa SA,,,,1.0,No,No,No,,No,Friendly,No,No,No,No,,,No,2018-09-01,2018-11-30,N,,No,No,,2018-11-30,,Acq. Rem. Int.,No,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,,2018-09-01,,No,,92174Y,,92334N,Veolia Environnement SA,92334N,Veolia Environnement SA,France,9H5824,,92174Y,Veolia Water India Africa SA,92334N,Veolia Environnement SA,4031879,4031879,Water and Waste Management,Water and Waste Management,Energy and Power,Energy and Power,France,FR,Madagascar,MG,Sub.,Sub.,4953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Veolia Water India Africa SA, headquartered in Paris, France, provides water and waste water services. The company specializes in outsourcing services to municipal authorities, as well as industrial and service companies. It designs technological solutions and constructs facilities needed in water and waste water services.",Groupe Adonis Environnement SA is a provider of solid waste collection services. The Company was founded in 2002 and is located in Madagascar.,,,Unspecified,Stock,madagascar,france,False,False,False,True,False,False,water_and_waste_management,False,True,2018
