#,project_date,project_ref#,investing_company,parent_company,company_profile,website,revenue_(usd_m),headcount,r&d_expenditure_(usd_m),year_established,company_email,company_telephone,source_region,source_country,source_state,source_admin_region_(us_county),source_city,destination_region,destination_country,destination_state,destination_admin_region_(us_county),destination_city,free_zone,relocation,sector,sub_sector,cluster,activity,jobs_created,estimated,capital_investment,estimated.1,project_type,project_status,motive_description,markets_served,joint_venture_companies,source,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
73,2018-09-01,#317853,Sierra Tropical,Itochu,"Itochu is engaged in trading, importing, and exporting various products worldwide. The company operates in a number of segments including textiles, machinery, metals and minerals, energy and chemicals, food, and ICT. It was founded in 1858 and is headquartered in Tokyo, Japan.",www.itochu.co.jp,107724.77,119800.0,,1858.0,,,Asia-Pacific,japan,Kanto,Tokyo,Tokyo,Africa,sierra_leone,Southern Province,Not Specified,Bo,,,Food & Beverages,Crop production,Agribusiness,Manufacturing,3000,No,40.0,No,New,Announced,,"Europe, Canada, the United States",,http://sliepa.org/sierra-tropical-sl-limited-pays-courtesy-call-to-the-ceo-of-sliepa/,True,False,False,food_and_beverages_crop_production_manufacturing,True,False,2018
