#,project_date,project_ref#,investing_company,parent_company,company_profile,website,revenue_(usd_m),headcount,r&d_expenditure_(usd_m),year_established,company_email,company_telephone,source_region,source_country,source_state,source_admin_region_(us_county),source_city,destination_region,destination_country,destination_state,destination_admin_region_(us_county),destination_city,free_zone,relocation,sector,sub_sector,cluster,activity,jobs_created,estimated,capital_investment,estimated.1,project_type,project_status,motive_description,markets_served,joint_venture_companies,source,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
532,2017-06-01,#279292,Afrisam,Afrisam,"AfriSam manufactures and supplies construction materials. The company was founded in 1934 and is based in Weltevredenpark, Johannesburg, South Africa.",www.afrisam.co.za,,,,1934.0,,+27116705500,Africa,south_africa,Gauteng,Not Specified,Johannesburg,Africa,lesotho,Not Specified,Not Specified,Not Specified,,,Building materials,Cement & concrete products,Construction,Manufacturing,462,Yes,139.2,Yes,New,Opened,,,,,False,True,True,building_materials_cement_and_concrete_products_manufacturing,False,False,2017
