#,project_date,project_ref#,investing_company,parent_company,company_profile,website,revenue_(usd_m),headcount,r&d_expenditure_(usd_m),year_established,company_email,company_telephone,source_region,source_country,source_state,source_admin_region_(us_county),source_city,destination_region,destination_country,destination_state,destination_admin_region_(us_county),destination_city,free_zone,relocation,sector,sub_sector,cluster,activity,jobs_created,estimated,capital_investment,estimated.1,project_type,project_status,motive_description,markets_served,joint_venture_companies,source,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
441,2017-10-01,#287842,Vivendi (Vivendi Universal),Vivendi (Vivendi Universal),"Vivendi develops, publishes and distributes video games, music, audiovisual works and film content. The company's Activision Blizzard business focuses on interactive entertainment software while Vivendi's Universal Music Group business is involved in music recording, publishing and merchandising. It owns various labels, including pop-music, classical music, and jazz labels. Vivendi was established in 1853 and is headquartered in Paris, France.",www.vivendi.com,16020.0,0.0,149.4,1853.0,,+33171711000,Western Europe,france,Ile-de-France,Paris,Paris,Africa,togo,Togo,Not Specified,Lome,,,Leisure & entertainment,"Performing arts, spectator sports, & related",Creative Industries,Retail,12,Yes,2.7,No,New,Opened,,,,,True,False,False,leisure_and_entertainment_performing_arts_spectator_sports_and_related_retail,False,True,2017
