Unnamed: 0,#,project_date,project_ref#,investing_company,parent_company,company_profile,website,revenue_(usd_m),headcount,r&d_expenditure_(usd_m),year_established,company_email,company_telephone,source_region,source_country,source_state,source_admin_region_(us_county),source_city,destination_region,destination_country,destination_state,destination_admin_region_(us_county),destination_city,free_zone,relocation,sector,sub_sector,cluster,activity,jobs_created,estimated,capital_investment,estimated.1,project_type,project_status,motive_description,markets_served,joint_venture_companies,source,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
606,607,2017-03-01,#273141,Airtel Malawi,Bharti Group,"The Bharti Group is active in the telecommunications, retail and food sectors. Its primary industry is telecommunications via its subsidiaries Bharti Airtel, Bharti Infratel and Bharti Teletech. It also operates Bharti Retail, which operates a number of format stores. It also offers insurance through a number of companies and engages in real estate development. The Bharti Group was founded in 1976 and is headquartered in New Delhi, India.",www.bharti.com,11865.17,0.0,,1976.0,,,Asia-Pacific,india,Delhi,Not Specified,New Delhi,Africa,malawi,Central,Not Specified,Ntcheu,,,Communications,Communications equipment,Retail Trade,Retail,35,Yes,6.9,Yes,New,Opened,,,,,False,False,False,False,True,False,communications_communications_equipment_retail,False,False,2017
639,640,2017-02-01,#271583,Airtel Malawi,Bharti Group,"The Bharti Group is active in the telecommunications, retail and food sectors. Its primary industry is telecommunications via its subsidiaries Bharti Airtel, Bharti Infratel and Bharti Teletech. It also operates Bharti Retail, which operates a number of format stores. It also offers insurance through a number of companies and engages in real estate development. The Bharti Group was founded in 1976 and is headquartered in New Delhi, India.",www.bharti.com,11865.17,0.0,,1976.0,,,Asia-Pacific,india,Delhi,Not Specified,New Delhi,Africa,malawi,Central,Not Specified,Salima,,,Communications,Communications equipment,Retail Trade,Retail,35,Yes,6.9,Yes,New,Opened,,,,,False,False,False,False,True,False,communications_communications_equipment_retail,False,False,2017
