master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3114061040,2017-09-20,Sociedade Mineira de Catoca,Wargan Holdings Ltd,,,,1.0,No,No,No,,No,Friendly,No,No,No,No,,,No,2016-12-23,2017-12-31,N,,No,No,,2017-12-31,,Acq. Part. Int.,No,,,,,100.0,,,8.2,41.0,32.8,32.8,8.2,41.0,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,70.0,2017-09-28,,No,,6A6685,,02092X,ALROSA PJSC,02092X,ALROSA PJSC,Russia,5F8511,,5F8511,Sociedade Mineira de Catoca,5F8511,Sociedade Mineira de Catoca,B6QPBP2,,Other Financials,Metals & Mining,Financials,Materials,Cyprus,CY,Angola,AN,Priv.,Sub.,1499,,70.0,853.659,853.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wargan Holdings Ltd, located in Cyprus, is an investment company.","Sociedade Mineira de Catoca Lda is a nonmetallic mineral mine operator. It is engaged in the prospection, exploration, recovery and commercialization of diamonds. It operates Kimberlito, Luemba, Gango, Quitubia, Luangue, Vulege, Tchafua and Luaxe mine concessions The Company was founded in August 1993 and is located in Luanda, Angola.",,,"Cash, Cash Only",Stock,angola,russia,False,False,False,False,True,False,metals_and_mining,True,False,2017
3121822040,2017-02-20,Aon PLC-Sub-Saharan Assets(10),Capitalworks Investment,,,,1.0,Yes,Yes,No,,No,Friendly,No,No,No,No,,,No,2017-02-20,2018-03-31,N,,Yes,Yes,,2018-03-31,,Acq. of Assets,No,,1.0,,,,,,100.0,100.0,,,100.0,100.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,,2017-02-20,,No,,13991W,,13991W,Capitalworks Investment,13991W,Capitalworks Investment,South Africa,6F4123,,G0408V,Aon PLC,G0408V,Aon PLC,,BLP1HW5,Alternative Financial Investments,Insurance,Financials,Financials,South Africa,SA,Angola,AN,Sub.,Priv.,6411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capitalworks Investment Partners (Pty) Ltd, located in Sandton, South Africa, provides asset management services. It is an independent asset manager concentrating on Sub-Saharan Africa. It also offers advisory services. It offers private equity funds and venture funds to start-up and early stage financial services business. The Company was founded in 2006.","10 Sub-Saharan assets of AON PLC-Sub, located in Angola, Kenya, Lesotho, Malawi, Mozambique, Namibia, Swaziland, Tanzania, Uganda and Zambia.",,,Unspecified,Assets,angola,south_africa,False,False,False,False,True,False,insurance,False,False,2017
3122771040,2017-03-05,Nelt Co doo- Nelt Africa Div,IFC,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2017-03-05,,N,,No,Yes,,,,Acq. Part. Int.,No,,,,100.0,,,,,,,,20.0,20.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Pending,P,No,,,No,No,12.0,2017-03-05,,No,,450440,,459056,World Bank,459056,World Bank,United States,6F4798,,62714W,Nelt Co doo,62714W,Nelt Co doo,,,Supranational,Transportation & Infrastructure,Government and Agencies,Industrials,United States,US,Angola,AN,Sub.,Sub.,4731,,12.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"International Finance Corp is a non-government agency. It is a supranational organization which focuses on sustainable economic growth issues in developing countries by providing financing to private sector investment, mobilizing capital in the international finance markets, and providing investment and advisory services to businesses and governments. The company is a private equity and venture capital subsidiary focused on the private sector in developing countries. The Organization has 182 member countries in the world. The Company was founded in July 1956 and is located in Washington, Wyoming.","Nelt Africa division of Nelt Co doo, located in Angola. It is a holding company with operations in Angola, Mozambique and Zambia. It provides global brands with the logistics services.",,AON 1.981 bil (USD 12 mil) cash/20% ownership interest,"Cash Only, Cash Only",Ownership Interest,angola,united_states,False,False,False,True,False,False,transportation_and_infrastructure,False,False,2017
3238893040,2017-08-31,National Distillers LDA,Distell Intl Hldg Ltd,,,,1.0,No,No,No,,No,Friendly,No,No,No,No,,,No,2017-08-31,2017-08-31,N,,No,No,,2017-08-31,,Acq. of Assets,No,,,,,,,,100.0,100.0,,,100.0,100.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,1.0,No,No,,2017-08-31,,No,,7E2346,,24575J,Distell Group Ltd,6H1355,Distell Group Holdings Ltd,South Africa,3H9003,,3H9003,National Distillers LDA,3H9003,National Distillers LDA,BF52H71,,Food and Beverage,Food and Beverage,Consumer Staples,Consumer Staples,United Kingdom,UK,Angola,AN,Priv.,Sub.,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Distell International Holdings Ltd is a winery. The Company was founded in April 2016 and is located in Richmond, the United Kingdom.","National Distillers LDA is a distillery. The Company is located in Luanda, Angola.",,,Unspecified,Assets,angola,south_africa,False,False,False,False,True,False,food_and_beverage,False,False,2017
