master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3076399040,2017-01-25,Balandougou Gold Project,Stellar AfricaGold Inc,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2017-01-25,2017-03-14,N,,No,No,,2017-03-14,,Acq. Part. Int.,No,,,,,,,,49.0,49.0,,,49.0,49.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Completed,C,No,,,No,No,,2017-01-25,,No,,85855B,B8BQSS6,85855B,Stellar AfricaGold Inc,85855B,Stellar AfricaGold Inc,Canada,3F2731,,85855B,Stellar AfricaGold Inc,85855B,Stellar AfricaGold Inc,B8BQSS6,B8BQSS6,Metals & Mining,Metals & Mining,Materials,Materials,Canada,CA,Guinea,GU,J.V.,Public,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stellar AfricaGold Inc, located in Vancouver, British Columbia, is a precious metal exploration company. It is focused on exploring for gold in the Kingdom of Morocco, and Cote dIvoire. Its projects include the Tichka Est Project and the Zuenoula Gold permit. The Company was founded in July 23, 1987.",Balandougou Gold Project is a gold ore mine joint venture created by Stellar Pacific Ventures Inc and Ultragold Holdings LLC. It is located in Guinea.,,,Unspecified,Stock,guinea,canada,False,False,False,True,False,False,metals_and_mining,True,False,2017
3093699040,2017-04-18,WAMA,Volcanic Gold Mines Inc,,,,,No,No,No,,No,Friendly,No,No,No,No,,,No,2017-04-18,,N,,No,No,,,,Acq. Maj. Int.,No,,,,,,,,,,,,80.0,80.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Pending,P,No,,,No,No,,2017-04-18,,No,,92863Q,BJP0FH9,92863W,Volcanic Gold Mines Inc,92863W,Volcanic Gold Mines Inc,Canada,4F4706,,4F4706,WAMA,4F4706,WAMA,BJP0FH9,,Metals & Mining,Metals & Mining,Materials,Materials,Canada,CA,Guinea,GU,Priv.,Public,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Volcanic Gold Mines Inc, located in Vancouver, Canada, is a mineral mining company. It is focused on building multi-million ounce gold and silver resources in underexplored countries. The Company was founded on April 25, 2007.",West African Mining Associates SARL is a gold ore mine operator. The Company is located in Guinea.,,,Unspecified,Stock,guinea,canada,False,False,False,True,False,False,metals_and_mining,True,False,2017
