master_deal_no,dateann,tmanames,amanames,a_lockup_pct,a_postmerge_own_pct,aacount,advcount,afinancial,albofirm,alp,amv,aspv,attitude,attitude_change_yn,awk,buyside_hedge_fund_involv_yn,cha,compete,comsoughtt,dateannest,dateannorig,dateeff,debt_tndr,datefin,divest,division,datetender,dateuncon,datewith,form,hedge_fund_involv_yn,mv,alegcount,tlegcount,pct_cash,pct_other,pct_stk,pct_unknown,pctacq,pctown,phda,pheld,psought,psoughtown,psoughtt,pten,rd,recap,repurch,restruct,rumor,sbo,sfbor,sfbridge,sfcom,sfcorp,sfdebt,sffor,sfjunk,sflc,sfmez,sfpfd,sfrights,sfstaple,spin,splitoff,status,statuscode,stender,t_postmerge_own_pct,tacount,tender,tm,rankval,r_date,valbridge,valest,votecontrol,acusip,acquiror_sedol,aip,aipnames,aup,aupnames,aupnation,master_cusip,target_sedol,tip,tipnames,tup,tupnames,aupsedol,tupsedol,atf_mid_desc,ttf_mid_desc,atf_macro_desc,ttf_macro_desc,anation,anationcode,tnation,tnationcode,tpublic,apublic,tsicp,tticker,deal_value,entval,eqval,pr,salesltm,ebitltm,ptincltm,niltm,netass,tass,cashflow,bookvalue,commonequity,epsltm,pe,tfeetot,afeetot,feetot,c1day,c1wk,c4wk,rankvalsales,rankvaleb,rankvalcf,rankvalni,evsales,evebit,evcf,evni,eqvalsales,eqvalebit,eqvalcf,eqvalni,pmday,pmwk,pm4wk,abusinessl,tbusinessl,sftype,consid,considoff,considsought,destination_country,source_country,source_is_th,destination_is_th,source_questionable,developed,emne,bordering_country,industry,natural_resource_ind,colonial_link,year
3091543040,2017-01-23,Sunshine Minerals Ltd,Gunsynd PLC,,,1.0,1.0,No,No,No,,No,Friendly,No,No,No,No,,,No,2017-01-23,,N,,No,No,,,,Acq. Part. Int.,No,,,,,100.0,,,,,,,10.0,10.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,N,No,N,No,No,No,Pending,P,No,,,No,No,0.05,2017-01-23,,No,,9E4964,BMD6PM5,9E4964,Gunsynd PLC,9E4964,Gunsynd PLC,United Kingdom,4F3300,,4F3300,Sunshine Minerals Ltd,4F3300,Sunshine Minerals Ltd,BMD6PM5,,Other Financials,Metals & Mining,Financials,Materials,United Kingdom,UK,Solomon Is,SM,Priv.,Public,1099,,0.05,0.495,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunsynd PLC is a provider of financial investment services. The Company's investing policy is to invest in and/or acquire companies and/or projects within the natural resources sector, life sciences sector (concentrating on but not being limited to, plant-based nutrition and environmentally friendly alternatives to food sources) and the alcohol beverage sector. The geographical focus of the Company is Europe, Australia, the United States, and the Caribbean, however investments may also be considered in other regions. The Company's interests in an investment and/or acquisition may range from a minority position to full ownership and may comprise one investment or multiple investments. The investments may be in either quoted or unquoted companies that are made through direct acquisitions or farm-ins; and may be in companies, partnerships, earn-in joint ventures, debt or other loan structures, joint ventures, or direct or indirect interests in assets or projects. The Company was founded in 2003 and is located in London, the United Kingdom.",Sunshine Minerals Ltd is a metal ore mine operator. The Company is located in the Solomon Islands.,,,"Cash Only, Cash Only",Stock,solomon_islands,united_kingdom,False,False,False,True,False,False,metals_and_mining,True,True,2017
